state,count,t,run_no
Recovered,0,1.3900000000000001,4
Susceptible,2,1.4000000000000001,4
Exposed,0,1.4000000000000001,4
Infectious,1,1.4000000000000001,4
Recovered,0,1.4000000000000001,4
Susceptible,2,1.4100000000000001,4
Exposed,0,1.4100000000000001,4
Infectious,1,1.4100000000000001,4
Recovered,0,1.4100000000000001,4
Susceptible,2,1.42,4
Exposed,0,1.42,4
Infectious,1,1.42,4
Recovered,0,1.42,4
Susceptible,2,1.43,4
Exposed,0,1.43,4
Infectious,1,1.43,4
Recovered,0,1.43,4
Susceptible,2,1.44,4
Exposed,0,1.44,4
Infectious,1,1.44,4
Recovered,0,1.44,4
Susceptible,2,1.45,4
Exposed,0,1.45,4
Infectious,1,1.45,4
Recovered,0,1.45,4
Susceptible,2,1.46,4
Exposed,0,1.46,4
Infectious,1,1.46,4
Recovered,0,1.46,4
Susceptible,2,1.47,4
Exposed,0,1.47,4
Infectious,1,1.47,4
Recovered,0,1.47,4
Susceptible,2,1.48,4
Exposed,0,1.48,4
Infectious,1,1.48,4
Recovered,0,1.48,4
Susceptible,2,1.49,4
Exposed,0,1.49,4
Infectious,1,1.49,4
Recovered,0,1.49,4
Susceptible,2,1.5,4
Exposed,0,1.5,4
Infectious,1,1.5,4
Recovered,0,1.5,4
Susceptible,2,1.51,4
Exposed,0,1.51,4
Infectious,1,1.51,4
Recovered,0,1.51,4
Susceptible,2,1.52,4
Exposed,0,1.52,4
Infectious,1,1.52,4
Recovered,0,1.52,4
Susceptible,2,1.53,4
Exposed,0,1.53,4
Infectious,1,1.53,4
Recovered,0,1.53,4
Susceptible,2,1.54,4
Exposed,0,1.54,4
Infectious,1,1.54,4
Recovered,0,1.54,4
Susceptible,2,1.55,4
Exposed,0,1.55,4
Infectious,1,1.55,4
Recovered,0,1.55,4
Susceptible,2,1.56,4
Exposed,0,1.56,4
Infectious,1,1.56,4
Recovered,0,1.56,4
Susceptible,2,1.57,4
Exposed,0,1.57,4
Infectious,1,1.57,4
Recovered,0,1.57,4
Susceptible,2,1.58,4
Exposed,0,1.58,4
Infectious,1,1.58,4
Recovered,0,1.58,4
Susceptible,2,1.59,4
Exposed,0,1.59,4
Infectious,1,1.59,4
Recovered,0,1.59,4
Susceptible,2,1.6,4
Exposed,0,1.6,4
Infectious,1,1.6,4
Recovered,0,1.6,4
Susceptible,2,1.61,4
Exposed,0,1.61,4
Infectious,1,1.61,4
Recovered,0,1.61,4
Susceptible,2,1.62,4
Exposed,0,1.62,4
Infectious,1,1.62,4
Recovered,0,1.62,4
Susceptible,2,1.6300000000000001,4
Exposed,0,1.6300000000000001,4
Infectious,1,1.6300000000000001,4
Recovered,0,1.6300000000000001,4
Susceptible,2,1.6400000000000001,4
Exposed,0,1.6400000000000001,4
Infectious,1,1.6400000000000001,4
Recovered,0,1.6400000000000001,4
Susceptible,2,1.6500000000000001,4
Exposed,0,1.6500000000000001,4
Infectious,1,1.6500000000000001,4
Recovered,0,1.6500000000000001,4
Susceptible,2,1.6600000000000001,4
Exposed,0,1.6600000000000001,4
Infectious,1,1.6600000000000001,4
Recovered,0,1.6600000000000001,4
Susceptible,2,1.6700000000000002,4
Exposed,0,1.6700000000000002,4
Infectious,1,1.6700000000000002,4
Recovered,0,1.6700000000000002,4
Susceptible,2,1.68,4
Exposed,0,1.68,4
Infectious,1,1.68,4
Recovered,0,1.68,4
Susceptible,2,1.69,4
Exposed,0,1.69,4
Infectious,1,1.69,4
Recovered,0,1.69,4
Susceptible,2,1.7,4
Exposed,0,1.7,4
Infectious,1,1.7,4
Recovered,0,1.7,4
Susceptible,2,1.71,4
Exposed,0,1.71,4
Infectious,1,1.71,4
Recovered,0,1.71,4
Susceptible,2,1.72,4
Exposed,0,1.72,4
Infectious,1,1.72,4
Recovered,0,1.72,4
Susceptible,2,1.73,4
Exposed,0,1.73,4
Infectious,1,1.73,4
Recovered,0,1.73,4
Susceptible,2,1.74,4
Exposed,0,1.74,4
Infectious,1,1.74,4
Recovered,0,1.74,4
Susceptible,2,1.75,4
Exposed,0,1.75,4
Infectious,1,1.75,4
Recovered,0,1.75,4
Susceptible,2,1.76,4
Exposed,0,1.76,4
Infectious,1,1.76,4
Recovered,0,1.76,4
Susceptible,2,1.77,4
Exposed,0,1.77,4
Infectious,1,1.77,4
Recovered,0,1.77,4
Susceptible,2,1.78,4
Exposed,0,1.78,4
Infectious,1,1.78,4
Recovered,0,1.78,4
Susceptible,2,1.79,4
Exposed,0,1.79,4
Infectious,1,1.79,4
Recovered,0,1.79,4
Susceptible,2,1.8,4
Exposed,0,1.8,4
Infectious,1,1.8,4
Recovered,0,1.8,4
Susceptible,2,1.81,4
Exposed,0,1.81,4
Infectious,1,1.81,4
Recovered,0,1.81,4
Susceptible,2,1.82,4
Exposed,0,1.82,4
Infectious,1,1.82,4
Recovered,0,1.82,4
Susceptible,2,1.83,4
Exposed,0,1.83,4
Infectious,1,1.83,4
Recovered,0,1.83,4
Susceptible,2,1.84,4
Exposed,0,1.84,4
Infectious,1,1.84,4
Recovered,0,1.84,4
Susceptible,2,1.85,4
Exposed,0,1.85,4
Infectious,1,1.85,4
Recovered,0,1.85,4
Susceptible,2,1.86,4
Exposed,0,1.86,4
Infectious,1,1.86,4
Recovered,0,1.86,4
Susceptible,2,1.87,4
Exposed,0,1.87,4
Infectious,1,1.87,4
Recovered,0,1.87,4
Susceptible,2,1.8800000000000001,4
Exposed,0,1.8800000000000001,4
Infectious,1,1.8800000000000001,4
Recovered,0,1.8800000000000001,4
Susceptible,2,1.8900000000000001,4
Exposed,0,1.8900000000000001,4
Infectious,1,1.8900000000000001,4
Recovered,0,1.8900000000000001,4
Susceptible,2,1.9000000000000001,4
Exposed,0,1.9000000000000001,4
Infectious,1,1.9000000000000001,4
Recovered,0,1.9000000000000001,4
Susceptible,2,1.9100000000000001,4
Exposed,0,1.9100000000000001,4
Infectious,1,1.9100000000000001,4
Recovered,0,1.9100000000000001,4
Susceptible,2,1.9200000000000002,4
Exposed,0,1.9200000000000002,4
Infectious,1,1.9200000000000002,4
Recovered,0,1.9200000000000002,4
Susceptible,2,1.93,4
Exposed,0,1.93,4
Infectious,1,1.93,4
Recovered,0,1.93,4
Susceptible,2,1.94,4
Exposed,0,1.94,4
Infectious,1,1.94,4
Recovered,0,1.94,4
Susceptible,2,1.95,4
Exposed,0,1.95,4
Infectious,1,1.95,4
Recovered,0,1.95,4
Susceptible,2,1.96,4
Exposed,0,1.96,4
Infectious,1,1.96,4
Recovered,0,1.96,4
Susceptible,2,1.97,4
Exposed,0,1.97,4
Infectious,1,1.97,4
Recovered,0,1.97,4
Susceptible,2,1.98,4
Exposed,0,1.98,4
Infectious,1,1.98,4
Recovered,0,1.98,4
Susceptible,2,1.99,4
Exposed,0,1.99,4
Infectious,1,1.99,4
Recovered,0,1.99,4
Susceptible,2,2.0,4
Exposed,0,2.0,4
Infectious,1,2.0,4
Recovered,0,2.0,4
Susceptible,2,2.01,4
Exposed,0,2.01,4
Infectious,1,2.01,4
Recovered,0,2.01,4
Susceptible,2,2.02,4
Exposed,0,2.02,4
Infectious,1,2.02,4
Recovered,0,2.02,4
Susceptible,2,2.03,4
Exposed,0,2.03,4
Infectious,1,2.03,4
Recovered,0,2.03,4
Susceptible,2,2.04,4
Exposed,0,2.04,4
Infectious,1,2.04,4
Recovered,0,2.04,4
Susceptible,2,2.05,4
Exposed,0,2.05,4
Infectious,1,2.05,4
Recovered,0,2.05,4
Susceptible,2,2.0599999999999996,4
Exposed,0,2.0599999999999996,4
Infectious,1,2.0599999999999996,4
Recovered,0,2.0599999999999996,4
Susceptible,2,2.07,4
Exposed,0,2.07,4
Infectious,1,2.07,4
Recovered,0,2.07,4
Susceptible,2,2.0799999999999996,4
Exposed,0,2.0799999999999996,4
Infectious,1,2.0799999999999996,4
Recovered,0,2.0799999999999996,4
Susceptible,2,2.09,4
Exposed,0,2.09,4
Infectious,1,2.09,4
Recovered,0,2.09,4
Susceptible,2,2.0999999999999996,4
Exposed,0,2.0999999999999996,4
Infectious,1,2.0999999999999996,4
Recovered,0,2.0999999999999996,4
Susceptible,2,2.11,4
Exposed,0,2.11,4
Infectious,1,2.11,4
Recovered,0,2.11,4
Susceptible,2,2.1199999999999997,4
Exposed,0,2.1199999999999997,4
Infectious,1,2.1199999999999997,4
Recovered,0,2.1199999999999997,4
Susceptible,2,2.13,4
Exposed,0,2.13,4
Infectious,1,2.13,4
Recovered,0,2.13,4
Susceptible,2,2.1399999999999997,4
Exposed,0,2.1399999999999997,4
Infectious,1,2.1399999999999997,4
Recovered,0,2.1399999999999997,4
Susceptible,2,2.15,4
Exposed,0,2.15,4
Infectious,1,2.15,4
Recovered,0,2.15,4
Susceptible,2,2.1599999999999997,4
Exposed,0,2.1599999999999997,4
Infectious,1,2.1599999999999997,4
Recovered,0,2.1599999999999997,4
Susceptible,2,2.17,4
Exposed,0,2.17,4
Infectious,1,2.17,4
Recovered,0,2.17,4
Susceptible,2,2.1799999999999997,4
Exposed,0,2.1799999999999997,4
Infectious,1,2.1799999999999997,4
Recovered,0,2.1799999999999997,4
Susceptible,2,2.19,4
Exposed,0,2.19,4
Infectious,1,2.19,4
Recovered,0,2.19,4
Susceptible,2,2.1999999999999997,4
Exposed,0,2.1999999999999997,4
Infectious,1,2.1999999999999997,4
Recovered,0,2.1999999999999997,4
Susceptible,2,2.21,4
Exposed,0,2.21,4
Infectious,1,2.21,4
Recovered,0,2.21,4
Susceptible,2,2.2199999999999998,4
Exposed,0,2.2199999999999998,4
Infectious,1,2.2199999999999998,4
Recovered,0,2.2199999999999998,4
Susceptible,2,2.23,4
Exposed,0,2.23,4
Infectious,1,2.23,4
Recovered,0,2.23,4
Susceptible,2,2.2399999999999998,4
Exposed,0,2.2399999999999998,4
Infectious,1,2.2399999999999998,4
Recovered,0,2.2399999999999998,4
Susceptible,2,2.25,4
Exposed,0,2.25,4
Infectious,1,2.25,4
Recovered,0,2.25,4
Susceptible,2,2.26,4
Exposed,0,2.26,4
Infectious,1,2.26,4
Recovered,0,2.26,4
Susceptible,2,2.27,4
Exposed,0,2.27,4
Infectious,1,2.27,4
Recovered,0,2.27,4
Susceptible,2,2.28,4
Exposed,0,2.28,4
Infectious,1,2.28,4
Recovered,0,2.28,4
Susceptible,2,2.29,4
Exposed,0,2.29,4
Infectious,1,2.29,4
Recovered,0,2.29,4
Susceptible,2,2.3,4
Exposed,0,2.3,4
Infectious,1,2.3,4
Recovered,0,2.3,4
Susceptible,2,2.31,4
Exposed,0,2.31,4
Infectious,1,2.31,4
Recovered,0,2.31,4
Susceptible,2,2.32,4
Exposed,0,2.32,4
Infectious,1,2.32,4
Recovered,0,2.32,4
Susceptible,2,2.3299999999999996,4
Exposed,0,2.3299999999999996,4
Infectious,1,2.3299999999999996,4
Recovered,0,2.3299999999999996,4
Susceptible,2,2.34,4
Exposed,0,2.34,4
Infectious,1,2.34,4
Recovered,0,2.34,4
Susceptible,2,2.3499999999999996,4
Exposed,0,2.3499999999999996,4
Infectious,1,2.3499999999999996,4
Recovered,0,2.3499999999999996,4
Susceptible,2,2.36,4
Exposed,0,2.36,4
Infectious,1,2.36,4
Recovered,0,2.36,4
Susceptible,2,2.3699999999999997,4
Exposed,0,2.3699999999999997,4
Infectious,1,2.3699999999999997,4
Recovered,0,2.3699999999999997,4
Susceptible,2,2.38,4
Exposed,0,2.38,4
Infectious,1,2.38,4
Recovered,0,2.38,4
Susceptible,2,2.3899999999999997,4
Exposed,0,2.3899999999999997,4
Infectious,1,2.3899999999999997,4
Recovered,0,2.3899999999999997,4
Susceptible,2,2.4,4
Exposed,0,2.4,4
Infectious,1,2.4,4
Recovered,0,2.4,4
Susceptible,2,2.4099999999999997,4
Exposed,0,2.4099999999999997,4
Infectious,1,2.4099999999999997,4
Recovered,0,2.4099999999999997,4
Susceptible,2,2.42,4
Exposed,0,2.42,4
Infectious,1,2.42,4
Recovered,0,2.42,4
Susceptible,2,2.4299999999999997,4
Exposed,0,2.4299999999999997,4
Infectious,1,2.4299999999999997,4
Recovered,0,2.4299999999999997,4
Susceptible,2,2.44,4
Exposed,0,2.44,4
Infectious,1,2.44,4
Recovered,0,2.44,4
Susceptible,2,2.4499999999999997,4
Exposed,0,2.4499999999999997,4
Infectious,1,2.4499999999999997,4
Recovered,0,2.4499999999999997,4
Susceptible,2,2.46,4
Exposed,0,2.46,4
Infectious,1,2.46,4
Recovered,0,2.46,4
Susceptible,2,2.4699999999999998,4
Exposed,0,2.4699999999999998,4
Infectious,1,2.4699999999999998,4
Recovered,0,2.4699999999999998,4
Susceptible,2,2.48,4
Exposed,0,2.48,4
Infectious,1,2.48,4
Recovered,0,2.48,4
Susceptible,2,2.4899999999999998,4
Exposed,0,2.4899999999999998,4
Infectious,1,2.4899999999999998,4
Recovered,0,2.4899999999999998,4
Susceptible,2,2.5,4
Exposed,0,2.5,4
Infectious,1,2.5,4
Recovered,0,2.5,4
Susceptible,2,2.51,4
Exposed,0,2.51,4
Infectious,1,2.51,4
Recovered,0,2.51,4
Susceptible,2,2.52,4
Exposed,0,2.52,4
Infectious,1,2.52,4
Recovered,0,2.52,4
Susceptible,2,2.53,4
Exposed,0,2.53,4
Infectious,1,2.53,4
Recovered,0,2.53,4
Susceptible,2,2.54,4
Exposed,0,2.54,4
Infectious,1,2.54,4
Recovered,0,2.54,4
Susceptible,2,2.55,4
Exposed,0,2.55,4
Infectious,1,2.55,4
Recovered,0,2.55,4
Susceptible,2,2.56,4
Exposed,0,2.56,4
Infectious,1,2.56,4
Recovered,0,2.56,4
Susceptible,2,2.57,4
Exposed,0,2.57,4
Infectious,1,2.57,4
Recovered,0,2.57,4
Susceptible,2,2.5799999999999996,4
Exposed,0,2.5799999999999996,4
Infectious,1,2.5799999999999996,4
Recovered,0,2.5799999999999996,4
Susceptible,2,2.59,4
Exposed,0,2.59,4
Infectious,1,2.59,4
Recovered,0,2.59,4
Susceptible,2,2.5999999999999996,4
Exposed,0,2.5999999999999996,4
Infectious,1,2.5999999999999996,4
Recovered,0,2.5999999999999996,4
Susceptible,2,2.61,4
Exposed,0,2.61,4
Infectious,1,2.61,4
Recovered,0,2.61,4
Susceptible,2,2.6199999999999997,4
Exposed,0,2.6199999999999997,4
Infectious,1,2.6199999999999997,4
Recovered,0,2.6199999999999997,4
Susceptible,2,2.63,4
Exposed,0,2.63,4
Infectious,1,2.63,4
Recovered,0,2.63,4
Susceptible,2,2.6399999999999997,4
Exposed,0,2.6399999999999997,4
Infectious,1,2.6399999999999997,4
Recovered,0,2.6399999999999997,4
Susceptible,2,2.65,4
Exposed,0,2.65,4
Infectious,1,2.65,4
Recovered,0,2.65,4
Susceptible,2,2.6599999999999997,4
Exposed,0,2.6599999999999997,4
Infectious,1,2.6599999999999997,4
Recovered,0,2.6599999999999997,4
Susceptible,2,2.67,4
Exposed,0,2.67,4
Infectious,1,2.67,4
Recovered,0,2.67,4
Susceptible,2,2.6799999999999997,4
Exposed,0,2.6799999999999997,4
Infectious,1,2.6799999999999997,4
Recovered,0,2.6799999999999997,4
Susceptible,2,2.69,4
Exposed,0,2.69,4
Infectious,1,2.69,4
Recovered,0,2.69,4
Susceptible,2,2.6999999999999997,4
Exposed,0,2.6999999999999997,4
Infectious,1,2.6999999999999997,4
Recovered,0,2.6999999999999997,4
Susceptible,2,2.71,4
Exposed,0,2.71,4
Infectious,1,2.71,4
Recovered,0,2.71,4
Susceptible,2,2.7199999999999998,4
Exposed,0,2.7199999999999998,4
Infectious,1,2.7199999999999998,4
Recovered,0,2.7199999999999998,4
Susceptible,2,2.73,4
Exposed,0,2.73,4
Infectious,1,2.73,4
Recovered,0,2.73,4
Susceptible,2,2.7399999999999998,4
Exposed,0,2.7399999999999998,4
Infectious,1,2.7399999999999998,4
Recovered,0,2.7399999999999998,4
Susceptible,2,2.75,4
Exposed,0,2.75,4
Infectious,1,2.75,4
Recovered,0,2.75,4
Susceptible,2,2.76,4
Exposed,0,2.76,4
Infectious,1,2.76,4
Recovered,0,2.76,4
Susceptible,2,2.77,4
Exposed,0,2.77,4
Infectious,1,2.77,4
Recovered,0,2.77,4
Susceptible,2,2.78,4
Exposed,0,2.78,4
Infectious,1,2.78,4
Recovered,0,2.78,4
Susceptible,2,2.79,4
Exposed,0,2.79,4
Infectious,1,2.79,4
Recovered,0,2.79,4
Susceptible,2,2.8,4
Exposed,0,2.8,4
Infectious,1,2.8,4
Recovered,0,2.8,4
Susceptible,2,2.81,4
Exposed,0,2.81,4
Infectious,1,2.81,4
Recovered,0,2.81,4
Susceptible,2,2.82,4
Exposed,0,2.82,4
Infectious,1,2.82,4
Recovered,0,2.82,4
Susceptible,2,2.8299999999999996,4
Exposed,0,2.8299999999999996,4
Infectious,1,2.8299999999999996,4
Recovered,0,2.8299999999999996,4
Susceptible,2,2.84,4
Exposed,0,2.84,4
Infectious,1,2.84,4
Recovered,0,2.84,4
Susceptible,2,2.8499999999999996,4
Exposed,0,2.8499999999999996,4
Infectious,1,2.8499999999999996,4
Recovered,0,2.8499999999999996,4
Susceptible,2,2.86,4
Exposed,0,2.86,4
Infectious,1,2.86,4
Recovered,0,2.86,4
Susceptible,2,2.8699999999999997,4
Exposed,0,2.8699999999999997,4
Infectious,1,2.8699999999999997,4
Recovered,0,2.8699999999999997,4
Susceptible,2,2.88,4
Exposed,0,2.88,4
Infectious,1,2.88,4
Recovered,0,2.88,4
Susceptible,2,2.8899999999999997,4
Exposed,0,2.8899999999999997,4
Infectious,1,2.8899999999999997,4
Recovered,0,2.8899999999999997,4
Susceptible,2,2.9,4
Exposed,0,2.9,4
Infectious,1,2.9,4
Recovered,0,2.9,4
Susceptible,2,2.9099999999999997,4
Exposed,0,2.9099999999999997,4
Infectious,1,2.9099999999999997,4
Recovered,0,2.9099999999999997,4
Susceptible,2,2.92,4
Exposed,0,2.92,4
Infectious,1,2.92,4
Recovered,0,2.92,4
Susceptible,2,2.9299999999999997,4
Exposed,0,2.9299999999999997,4
Infectious,1,2.9299999999999997,4
Recovered,0,2.9299999999999997,4
Susceptible,2,2.94,4
Exposed,0,2.94,4
Infectious,1,2.94,4
Recovered,0,2.94,4
Susceptible,2,2.9499999999999997,4
Exposed,0,2.9499999999999997,4
Infectious,1,2.9499999999999997,4
Recovered,0,2.9499999999999997,4
Susceptible,2,2.96,4
Exposed,0,2.96,4
Infectious,1,2.96,4
Recovered,0,2.96,4
Susceptible,2,2.9699999999999998,4
Exposed,0,2.9699999999999998,4
Infectious,1,2.9699999999999998,4
Recovered,0,2.9699999999999998,4
Susceptible,2,2.98,4
Exposed,0,2.98,4
Infectious,1,2.98,4
Recovered,0,2.98,4
Susceptible,2,2.9899999999999998,4
Exposed,0,2.9899999999999998,4
Infectious,1,2.9899999999999998,4
Recovered,0,2.9899999999999998,4
Susceptible,2,3.0,4
Exposed,0,3.0,4
Infectious,1,3.0,4
Recovered,0,3.0,4
Susceptible,2,3.01,4
Exposed,0,3.01,4
Infectious,1,3.01,4
Recovered,0,3.01,4
Susceptible,2,3.02,4
Exposed,0,3.02,4
Infectious,1,3.02,4
Recovered,0,3.02,4
Susceptible,2,3.03,4
Exposed,0,3.03,4
Infectious,1,3.03,4
Recovered,0,3.03,4
Susceptible,2,3.04,4
Exposed,0,3.04,4
Infectious,1,3.04,4
Recovered,0,3.04,4
Susceptible,2,3.05,4
Exposed,0,3.05,4
Infectious,1,3.05,4
Recovered,0,3.05,4
Susceptible,2,3.06,4
Exposed,0,3.06,4
Infectious,1,3.06,4
Recovered,0,3.06,4
Susceptible,2,3.07,4
Exposed,0,3.07,4
Infectious,1,3.07,4
Recovered,0,3.07,4
Susceptible,2,3.08,4
Exposed,0,3.08,4
Infectious,1,3.08,4
Recovered,0,3.08,4
Susceptible,2,3.09,4
Exposed,0,3.09,4
Infectious,1,3.09,4
Recovered,0,3.09,4
Susceptible,2,3.0999999999999996,4
Exposed,0,3.0999999999999996,4
Infectious,1,3.0999999999999996,4
Recovered,0,3.0999999999999996,4
Susceptible,2,3.11,4
Exposed,0,3.11,4
Infectious,1,3.11,4
Recovered,0,3.11,4
Susceptible,2,3.1199999999999997,4
Exposed,0,3.1199999999999997,4
Infectious,1,3.1199999999999997,4
Recovered,0,3.1199999999999997,4
Susceptible,2,3.13,4
Exposed,0,3.13,4
Infectious,1,3.13,4
Recovered,0,3.13,4
Susceptible,2,3.1399999999999997,4
Exposed,0,3.1399999999999997,4
Infectious,1,3.1399999999999997,4
Recovered,0,3.1399999999999997,4
Susceptible,2,3.15,4
Exposed,0,3.15,4
Infectious,1,3.15,4
Recovered,0,3.15,4
Susceptible,2,3.1599999999999997,4
Exposed,0,3.1599999999999997,4
Infectious,1,3.1599999999999997,4
Recovered,0,3.1599999999999997,4
Susceptible,2,3.17,4
Exposed,0,3.17,4
Infectious,1,3.17,4
Recovered,0,3.17,4
Susceptible,2,3.1799999999999997,4
Exposed,0,3.1799999999999997,4
Infectious,1,3.1799999999999997,4
Recovered,0,3.1799999999999997,4
Susceptible,2,3.19,4
Exposed,0,3.19,4
Infectious,1,3.19,4
Recovered,0,3.19,4
Susceptible,2,3.1999999999999997,4
Exposed,0,3.1999999999999997,4
Infectious,1,3.1999999999999997,4
Recovered,0,3.1999999999999997,4
Susceptible,2,3.21,4
Exposed,0,3.21,4
Infectious,1,3.21,4
Recovered,0,3.21,4
Susceptible,2,3.2199999999999998,4
Exposed,0,3.2199999999999998,4
Infectious,1,3.2199999999999998,4
Recovered,0,3.2199999999999998,4
Susceptible,2,3.23,4
Exposed,0,3.23,4
Infectious,1,3.23,4
Recovered,0,3.23,4
Susceptible,2,3.2399999999999998,4
Exposed,0,3.2399999999999998,4
Infectious,1,3.2399999999999998,4
Recovered,0,3.2399999999999998,4
Susceptible,2,3.25,4
Exposed,0,3.25,4
Infectious,1,3.25,4
Recovered,0,3.25,4
Susceptible,2,3.26,4
Exposed,0,3.26,4
Infectious,1,3.26,4
Recovered,0,3.26,4
Susceptible,2,3.27,4
Exposed,0,3.27,4
Infectious,1,3.27,4
Recovered,0,3.27,4
Susceptible,2,3.28,4
Exposed,0,3.28,4
Infectious,1,3.28,4
Recovered,0,3.28,4
Susceptible,2,3.29,4
Exposed,0,3.29,4
Infectious,1,3.29,4
Recovered,0,3.29,4
Susceptible,2,3.3,4
Exposed,0,3.3,4
Infectious,1,3.3,4
Recovered,0,3.3,4
Susceptible,2,3.31,4
Exposed,0,3.31,4
Infectious,1,3.31,4
Recovered,0,3.31,4
Susceptible,2,3.32,4
Exposed,0,3.32,4
Infectious,1,3.32,4
Recovered,0,3.32,4
Susceptible,2,3.33,4
Exposed,0,3.33,4
Infectious,1,3.33,4
Recovered,0,3.33,4
Susceptible,2,3.34,4
Exposed,0,3.34,4
Infectious,1,3.34,4
Recovered,0,3.34,4
Susceptible,2,3.3499999999999996,4
Exposed,0,3.3499999999999996,4
Infectious,1,3.3499999999999996,4
Recovered,0,3.3499999999999996,4
Susceptible,2,3.36,4
Exposed,0,3.36,4
Infectious,1,3.36,4
Recovered,0,3.36,4
Susceptible,2,3.3699999999999997,4
Exposed,0,3.3699999999999997,4
Infectious,1,3.3699999999999997,4
Recovered,0,3.3699999999999997,4
Susceptible,2,3.38,4
Exposed,0,3.38,4
Infectious,1,3.38,4
Recovered,0,3.38,4
Susceptible,2,3.3899999999999997,4
Exposed,0,3.3899999999999997,4
Infectious,1,3.3899999999999997,4
Recovered,0,3.3899999999999997,4
Susceptible,2,3.4,4
Exposed,0,3.4,4
Infectious,1,3.4,4
Recovered,0,3.4,4
Susceptible,2,3.4099999999999997,4
Exposed,0,3.4099999999999997,4
Infectious,1,3.4099999999999997,4
Recovered,0,3.4099999999999997,4
Susceptible,2,3.42,4
Exposed,0,3.42,4
Infectious,1,3.42,4
Recovered,0,3.42,4
Susceptible,2,3.4299999999999997,4
Exposed,0,3.4299999999999997,4
Infectious,1,3.4299999999999997,4
Recovered,0,3.4299999999999997,4
Susceptible,2,3.44,4
Exposed,0,3.44,4
Infectious,1,3.44,4
Recovered,0,3.44,4
Susceptible,2,3.4499999999999997,4
Exposed,0,3.4499999999999997,4
Infectious,1,3.4499999999999997,4
Recovered,0,3.4499999999999997,4
Susceptible,2,3.46,4
Exposed,0,3.46,4
Infectious,1,3.46,4
Recovered,0,3.46,4
Susceptible,2,3.4699999999999998,4
Exposed,0,3.4699999999999998,4
Infectious,1,3.4699999999999998,4
Recovered,0,3.4699999999999998,4
Susceptible,2,3.48,4
Exposed,0,3.48,4
Infectious,1,3.48,4
Recovered,0,3.48,4
Susceptible,2,3.4899999999999998,4
Exposed,0,3.4899999999999998,4
Infectious,1,3.4899999999999998,4
Recovered,0,3.4899999999999998,4
Susceptible,2,3.5,4
Exposed,0,3.5,4
Infectious,1,3.5,4
Recovered,0,3.5,4
Susceptible,2,3.51,4
Exposed,0,3.51,4
Infectious,1,3.51,4
Recovered,0,3.51,4
Susceptible,2,3.52,4
Exposed,0,3.52,4
Infectious,1,3.52,4
Recovered,0,3.52,4
Susceptible,2,3.53,4
Exposed,0,3.53,4
Infectious,1,3.53,4
Recovered,0,3.53,4
Susceptible,2,3.54,4
Exposed,0,3.54,4
Infectious,1,3.54,4
Recovered,0,3.54,4
Susceptible,2,3.55,4
Exposed,0,3.55,4
Infectious,1,3.55,4
Recovered,0,3.55,4
Susceptible,2,3.56,4
Exposed,0,3.56,4
Infectious,1,3.56,4
Recovered,0,3.56,4
Susceptible,2,3.57,4
Exposed,0,3.57,4
Infectious,1,3.57,4
Recovered,0,3.57,4
Susceptible,2,3.58,4
Exposed,0,3.58,4
Infectious,1,3.58,4
Recovered,0,3.58,4
Susceptible,2,3.59,4
Exposed,0,3.59,4
Infectious,1,3.59,4
Recovered,0,3.59,4
Susceptible,2,3.5999999999999996,4
Exposed,0,3.5999999999999996,4
Infectious,1,3.5999999999999996,4
Recovered,0,3.5999999999999996,4
Susceptible,2,3.61,4
Exposed,0,3.61,4
Infectious,1,3.61,4
Recovered,0,3.61,4
Susceptible,2,3.6199999999999997,4
Exposed,0,3.6199999999999997,4
Infectious,1,3.6199999999999997,4
Recovered,0,3.6199999999999997,4
Susceptible,2,3.63,4
Exposed,0,3.63,4
Infectious,1,3.63,4
Recovered,0,3.63,4
Susceptible,2,3.6399999999999997,4
Exposed,0,3.6399999999999997,4
Infectious,1,3.6399999999999997,4
Recovered,0,3.6399999999999997,4
Susceptible,2,3.65,4
Exposed,0,3.65,4
Infectious,1,3.65,4
Recovered,0,3.65,4
Susceptible,2,3.6599999999999997,4
Exposed,0,3.6599999999999997,4
Infectious,1,3.6599999999999997,4
Recovered,0,3.6599999999999997,4
Susceptible,2,3.67,4
Exposed,0,3.67,4
Infectious,1,3.67,4
Recovered,0,3.67,4
Susceptible,2,3.6799999999999997,4
Exposed,0,3.6799999999999997,4
Infectious,1,3.6799999999999997,4
Recovered,0,3.6799999999999997,4
Susceptible,2,3.69,4
Exposed,0,3.69,4
Infectious,1,3.69,4
Recovered,0,3.69,4
Susceptible,2,3.6999999999999997,4
Exposed,0,3.6999999999999997,4
Infectious,1,3.6999999999999997,4
Recovered,0,3.6999999999999997,4
Susceptible,2,3.71,4
Exposed,0,3.71,4
Infectious,1,3.71,4
Recovered,0,3.71,4
Susceptible,2,3.7199999999999998,4
Exposed,0,3.7199999999999998,4
Infectious,1,3.7199999999999998,4
Recovered,0,3.7199999999999998,4
Susceptible,2,3.73,4
Exposed,0,3.73,4
Infectious,1,3.73,4
Recovered,0,3.73,4
Susceptible,2,3.7399999999999998,4
Exposed,0,3.7399999999999998,4
Infectious,1,3.7399999999999998,4
Recovered,0,3.7399999999999998,4
Susceptible,2,3.75,4
Exposed,0,3.75,4
Infectious,1,3.75,4
Recovered,0,3.75,4
